2440	8235	8182	3	16	40	12243	9552	15722	3431	21763	13967	10958	14864	8719	14061	8260	10149	14922	11933	18811	17543	14557	6357	3296	3871	8908	4726	1623	20462	22235	13842	18474	20271	23400
2441	7389	19387	2	11	45	12243	6823	1345	16439	11908	6418	13810	5273	7715	8366	7993	4762	1578	7729	1150	3129	5287	10885	12888	17219	17407	17229	13635	16994	15889	9826	12627	9971	18894
2442	12201	10666	3	17	40	12247	11927	13606	2627	11177	15460	13338	16267	10359	12885	12720	9705	14728	8658	16494	14878	13385	2142	5167	3253	5491	4373	6036	13478	13583	10355	11275	10106	14275
2443	7245	10657	3	17	45	12256	7111	10448	4290	17583	7842	6819	11642	5947	9451	5205	8197	10441	9886	12517	14095	8842	5295	1294	4769	12490	8145	3232	23319	19195	15043	19410	15549	21811
2444	10436	16147	2	13	45	12262	6622	6372	10861	9477	7830	10224	10891	6684	10921	8457	2220	4293	1612	6470	8688	8218	6063	8922	10547	13193	13949	11025	14053	9234	6263	8781	7914	11828
2445	8888	18011	2	18	30	12265	6255	2230	14628	10596	8298	13697	6247	6510	9271	7984	2949	1712	5287	4636	4713	6547	9115	11643	12457	19421	16555	14465	12959	10858	7903	11206	8470	15216
2446	5792	17026	1	19	25	12265	2179	5248	13104	17864	3714	8125	2478	3663	3240	5402	4217	4542	7371	3384	3216	1074	9700	9818	12774	20862	16436	10631	17643	15454	12665	15800	14621	21903
2447	2898	12490	1	24	40	12266	5132	13739	11280	23402	4868	137	10151	5627	4374	4001	11044	13039	15543	10309	9642	7246	11637	6947	13407	18562	15864	9680	29027	24608	18643	24897	22692	22858
2448	9590	19728	2	15	35	12267	9696	1730	15089	10116	10198	14080	8957	8758	11509	10092	5837	2311	6746	4916	6117	8477	12883	14033	17231	19285	20664	16461	11807	11896	6609	9310	9908	13818
2449	6691	16778	1	10	40	12276	2710	3975	11062	16456	4420	7170	3654	2774	4951	5274	3273	4450	7640	4126	3892	1806	8931	10321	13406	17425	17305	12694	17134	17881	10165	17172	10777	17375
2450	16673	15081	4	5	35	12284	15777	11791	14257	4353	19397	18034	17639	15169	19839	19558	11821	12578	6895	14610	19826	14415	8883	15942	13704	13416	13286	12300	7113	3668	4751	4677	4774	4869
2451	17140	18353	4	9	25	12294	17384	13060	16981	912	19779	23686	15795	13626	19990	16695	14281	12495	8899	15415	14614	14675	15067	18432	17397	15279	14729	18703	3441	1357	4824	336	2256	2452
2452	6161	16036	1	14	45	12294	1398	5638	13179	14452	3759	6274	4646	2069	3115	3283	3101	5868	8138	5557	4346	1416	7918	7475	13194	16016	15984	10807	16746	18828	13807	15319	12079	21885
2453	8050	7147	3	11	40	12298	11259	15706	4454	18367	14344	11024	15897	11712	11797	11012	13255	19762	16344	15714	16808	12270	7006	4459	4632	8616	5741	3603	23314	22590	19372	22560	22005	20420
2454	14393	18614	4	13	25	12305	11641	7430	14666	3313	14281	19365	13819	13155	15024	15447	9223	9230	4596	13311	13754	13783	11111	12817	16455	17919	16044	14491	6907	3974	718	3124	1740	5966
2455	7997	8579	3	13	35	12312	10250	13854	3595	16621	12848	9405	15713	8453	12129	8128	11540	13951	10540	15838	14450	12880	6650	3764	3234	7250	5216	1323	24361	16734	18960	18110	16810	21270
2456	4817	15726	1	4	40	12314	1412	8076	11118	14504	1306	5295	3291	3013	1996	2800	5138	6863	9036	5607	5378	1214	11321	9233	14058	20079	14337	10509	18467	16459	15327	16978	15063	20715
2457	3907	12888	1	9	25	12322	4007	11643	10276	20420	3876	1502	9258	5389	4804	1706	7591	12134	11355	11252	7911	5812	8961	6958	10616	17709	13006	7179	23565	21742	16190	20950	21231	20121
2458	13628	16400	4	20	25	12327	12780	9471	10759	4936	14631	18357	15185	9194	14296	11856	7000	8187	2456	9759	13274	12434	8012	13196	13308	16687	15066	13764	7761	6551	2703	5512	3149	8852
2459	11271	12869	3	6	45	12329	9178	8658	4901	12560	12457	11221	13938	6624	11951	9098	4856	10406	4709	11355	11229	8591	1712	5147	5904	8544	7270	7430	12340	13080	7766	10370	8845	15684
2460	3252	16622	1	19	40	12333	4424	8183	15849	16732	1867	5480	3344	5025	1361	5121	6819	8641	13800	7429	4650	2513	12975	9890	16395	21086	16159	13590	21226	19029	16282	18618	15288	26356
2461	11009	16587	2	6	50	12333	6997	4976	8790	8812	10817	12424	9543	6743	10522	8277	3300	5221	1229	7523	8787	7901	6730	8870	9099	13644	12676	9646	13587	8619	4721	8426	7623	11957
2462	14327	19092	4	6	35	12337	11385	8853	13938	3547	17477	19679	13209	11673	17373	16734	10186	8883	5848	13153	13311	15742	12848	16891	13035	20592	17004	14107	8062	5617	1489	3710	2124	7603
2463	3883	12540	1	10	45	12342	5533	12427	10233	19110	4011	1484	9809	4924	4614	2462	9967	11394	12453	9188	8498	5648	9782	7116	9072	15355	14374	6955	20685	21965	17135	21391	18431	23278
2464	8689	14559	1	5	25	12345	4632	6019	7974	13252	6154	8535	7288	3041	7413	5187	2117	5966	4760	7836	8518	6395	4820	5174	7745	14273	11602	6947	17914	15254	10097	13128	9926	14452
2465	7369	16946	1	10	35	12354	3381	3129	11376	14745	4798	8388	4569	3891	5071	5482	2529	3132	6009	3813	3885	3074	10320	8660	10837	14838	14734	13139	18772	14043	10229	16187	10640	14412
2466	17860	19079	4	6	25	12357	18938	13106	19965	1903	19918	22952	19600	19167	22006	22220	14325	13855	8849	15002	19847	21084	16709	15897	20693	16194	16173	19862	1770	2517	6425	1331	3269	1728
2467	2768	11841	1	21	25	12361	6456	13226	13631	22385	5645	891	9956	7506	6033	3964	12165	10933	12074	13599	11184	6769	11426	7148	10594	17036	12482	10273	22457	25788	18629	21559	23641	22785
2468	8229	11014	3	8	40	12363	7408	12253	3509	17496	8838	9048	12991	4693	9356	5452	6725	12355	8293	11391	11173	9804	4331	399	4252	9250	7678	2666	19766	18963	15034	16456	14021	20725
2469	7679	19364	2	24	50	12369	7596	906	14482	12948	7242	13291	5810	6069	7815	8579	4637	1024	7852	1730	2990	4546	10898	10361	17326	23366	18923	15318	17875	13114	8590	15416	10211	18137
2470	10420	6139	3	20	35	12373	13846	17351	4759	21030	14941	12916	18049	12638	15352	15492	16798	17383	13402	20324	16820	17644	8431	8811	3987	4590	2415	5852	22988	21100	20856	17254	17919	22939
2471	8530	17826	2	5	45	12380	6375	2232	10498	11422	7118	10869	5701	5240	7982	6904	2659	1462	5738	4288	4734	4475	10960	9447	14113	16367	17520	14091	17814	13620	7237	10720	8499	16864
2472	10876	17259	2	19	50	12390	8786	5219	9831	9410	9847	12809	10592	7115	12325	8901	3427	4821	1997	6070	9233	6949	8257	8514	9800	13536	13300	12026	10852	9193	5333	9329	7954	11785
2473	3477	14586	1	4	30	12396	3037	9780	14471	16401	1278	3691	5905	4080	1807	2262	6478	8596	12406	9613	6714	3986	12979	8596	11338	16812	17359	12149	26374	21182	17474	22847	15990	19095
2474	7441	7500	3	7	35	12400	12878	17977	5494	23481	14426	9564	15714	10071	14045	10684	10917	15473	15131	19902	14168	12149	7763	4199	4472	7980	6606	2997	26041	19714	17654	24044	20244	21615
2475	19012	19978	4	7	40	12403	20973	12963	17545	3988	21907	23751	21409	16520	25604	24505	13569	15959	10645	16745	16391	19869	18144	23642	21410	17937	23545	18445	1555	3628	8812	4138	5304	2385
2476	9279	16383	2	5	45	12411	5889	3926	9399	12285	7590	10366	8014	5056	8864	7318	1244	4274	3704	5860	6014	5772	6656	7525	10892	12928	14179	9011	15238	13062	6834	12876	10225	13373
2477	6211	19782	2	8	25	12414	6856	2768	15393	12619	7893	10484	2895	7234	8012	8991	6748	3275	8028	651	1737	5322	14679	12086	16788	25479	20367	16013	20045	18254	11057	16883	15757	21080
2478	7780	15778	1	6	35	12416	2615	4531	10312	11927	5837	7056	7115	2405	5666	5446	1268	4698	6204	5250	6271	4071	8169	6122	9407	17623	15278	9049	15042	14624	10053	15419	10638	18728
2479	9810	7527	3	18	30	12426	14563	16709	3163	16574	14410	11810	20510	11329	13173	13183	12445	17852	12959	18730	16205	15234	6677	4718	2724	5255	3160	3346	17927	17924	16125	18441	15248	23304
2480	2408	14687	1	8	35	12428	5679	11703	13428	21692	2539	3056	6522	6201	2350	4294	9444	11880	15267	7682	6505	5686	14306	10281	12586	20730	15583	14061	28789	20232	18923	19588	16793	25928
2481	5026	16480	1	12	35	12437	1871	5624	13790	14131	1895	6412	2415	3505	2304	3898	5484	5907	9414	5500	3203	443	12165	10700	11368	21011	18406	13137	17751	17322	14643	16026	14517	19090
2482	17820	17884	4	13	35	12444	16028	15152	16458	1908	16957	19524	19389	14850	18641	16593	12414	15928	10516	15409	19737	19110	12129	17818	18360	18643	14943	20691	2594	528	5593	1502	3095	1471
2483	14757	15185	4	14	30	12445	13392	11996	11900	6008	16703	18027	13207	12872	17119	14239	8358	9885	4867	12837	16787	14550	8712	10619	9232	11604	11174	11067	8289	5417	3845	6360	4363	7931
2484	17411	15377	4	12	30	12451	17751	16734	11008	4850	19827	18055	20522	14938	20633	17281	14384	14873	7965	19113	15740	17981	9280	16453	14854	13027	12560	14408	5160	3463	5928	4823	5300	5746
2485	9998	7961	3	24	35	12454	14222	15765	2371	17411	13408	11978	18245	9138	14745	10468	12864	13818	13454	19376	16685	13081	5136	4539	2140	6365	2731	2839	21001	16922	13427	18575	17341	18875
2486	10803	9709	3	15	35	12455	11981	14632	596	14724	12102	12041	14650	9627	13813	11159	8935	15316	10529	17585	17575	11660	2464	3785	843	5752	3310	3503	18265	17314	14220	17201	15572	15529
2487	6887	11826	1	21	50	12465	5307	9542	5508	17729	6105	6572	10728	3856	6451	3674	7527	10917	9165	11971	10917	6708	5779	2385	5182	13955	7978	4411	23423	17834	16202	18268	18103	19479
2488	7622	6273	3	21	30	12466	14439	19066	5400	21176	13751	11500	18243	10354	14939	11174	15770	20405	14604	16281	19872	14428	9889	7287	6052	7826	5679	3881	20503	23573	17427	21177	23875	26430
2489	8077	17157	2	24	35	12472	4848	3386	13834	14341	5375	9738	4699	4669	6691	7504	2305	2375	4904	4061	5296	4514	9949	10592	10925	16062	13403	13262	18853	13382	9258	14186	12028	13483
2490	11491	7555	3	7	40	12474	15926	18521	2758	17669	17818	12488	16315	11102	16514	14913	11549	14270	10995	16688	21395	16588	5501	5945	3476	2937	314	5516	18043	16473	14733	16730	15052	22342
2491	6022	16332	1	19	25	12474	1845	6250	11156	17997	3200	7793	4360	2645	3394	3905	4609	5688	8498	5145	3558	1235	9837	7832	11000	18462	15842	12689	18447	14954	13251	14359	11738	17652
2492	10660	18545	2	17	30	12475	8702	3886	15357	9173	9877	12842	9539	7749	12637	9343	5266	3687	3851	5263	6332	8058	10681	9834	15372	17017	15306	13552	11360	10382	4519	7600	6065	12267
2493	11232	9398	3	9	50	12482	10899	12687	1063	15243	15213	11951	18190	9913	13407	9807	11259	12776	10389	15409	16277	13181	3767	5449	1599	5934	2423	3876	20552	14763	13975	15441	15093	15150
2494	4121	14644	1	13	40	12491	2773	10496	13885	19681	1297	2986	5888	4386	1799	1673	5946	7512	10523	6987	6111	3558	9151	8585	10921	20668	16976	10416	22191	22249	14840	20465	17157	25030
2495	8088	14820	1	21	30	12500	2878	5860	7337	14416	6531	7427	6622	1760	6444	4719	1768	5546	5970	6379	6181	4973	5590	5921	8048	14195	9696	7022	17962	15683	9899	15349	11902	15982
2496	5949	17161	1	8	25	12510	3287	5135	14414	16753	4256	8796	2933	3761	3413	5937	4791	3751	8913	3370	2492	1284	10695	9292	14773	20005	14585	10838	21859	18157	11256	14986	13799	17663
2497	7341	15897	2	19	40	12516	2385	5443	9731	12861	5262	8796	5775	1925	6101	5410	1994	4588	5987	4766	5589	2984	8312	8643	11875	16379	14601	10106	18332	17553	11499	12485	13844	19061
2498	18299	15738	4	17	30	12522	18778	16996	14785	3975	21417	23253	18627	16229	21691	19940	16243	14058	10476	19393	18244	18690	12206	13976	13679	15854	15824	17134	5452	2500	7207	5164	6147	3630
2499	13329	8400	3	10	45	12525	15197	16004	4939	14667	15861	14176	18643	14573	18894	14132	12820	18491	10760	20197	19965	18704	6322	9150	4513	2386	2459	5845	16938	14419	14692	14789	14944	14144
2500	7872	12638	3	21	50	12534	4622	11179	6280	15147	7160	6573	8639	3182	8747	4103	4337	8855	8066	9289	10489	5947	4348	2457	6240	12141	10493	4381	16103	16094	10258	14614	15982	19022
2501	3472	16533	1	9	45	12541	3866	7463	16134	21975	1668	6330	2478	5897	1038	4250	7315	7071	11078	5624	5185	2497	11766	9937	15812	23834	15907	11048	26125	22535	16461	18771	18057	21150
2502	11000	7555	3	12	30	12546	14451	19003	2418	16301	13086	13943	17370	10697	14609	13466	11949	14782	14184	21094	19000	13604	6302	5409	3185	3435	945	3541	18518	17098	16190	19146	18151	16783
2503	7632	13236	1	23	45	12552	3864	9274	6267	15037	6071	7839	10209	2578	7589	3574	4375	8448	6116	10505	7886	5626	4340	3108	6085	13306	9054	6462	16758	13883	12992	14833	12919	18511
2504	14398	16361	4	7	25	12561	12857	8299	10090	3764	13771	18658	14529	12282	14627	15214	7029	8720	3369	10402	13678	11950	9954	14240	13700	16610	12024	14793	7975	5313	2233	4823	2920	6224
2505	14538	19647	4	10	40	12562	15468	10214	17055	3266	15305	16548	12309	15642	13923	13779	11272	7561	6222	12577	14037	15211	14280	18439	15018	20373	20776	17352	5813	4920	2279	4105	2291	7368
2506	17175	19168	4	24	35	12567	15820	12106	19666	1840	18385	19174	17299	15692	18948	16101	13474	12082	8535	15241	19764	19579	16277	20458	16149	18997	18648	17877	2776	2216	5253	874	2908	2384
2507	10208	18819	2	7	50	12572	7382	3349	12878	7784	8618	11993	8036	7168	11290	10241	5185	2479	3664	4802	6259	7195	11900	12495	11871	20632	14220	12307	12031	9762	5591	9451	7711	13429
2508	8868	12233	1	24	45	12579	6268	11175	5136	12840	8169	9268	10131	4383	9525	5484	4496	11106	8148	12257	9559	7184	2959	2003	4105	10132	8252	4887	16110	15889	9695	15292	12800	18897
2509	5384	17239	1	10	25	12584	2481	5660	12851	18094	3200	8865	1950	5111	3575	5819	6009	5649	8028	4095	2270	1170	9736	8597	15316	17253	15176	13738	20890	19038	13649	15470	16431	17926
2510	7226	10885	3	15	45	12591	5667	13109	4918	16745	6844	6363	12236	4996	7552	5671	6334	13340	10364	12553	12538	7887	6020	1184	5042	9606	8197	3596	17560	18392	15741	20001	13304	20915
2511	11707	19015	2	15	45	12593	8899	4933	14000	6656	12608	13448	9740	9903	14754	10367	5352	4564	4017	8738	9073	8353	10318	12051	13406	20811	14621	16543	9614	7598	3701	7613	4738	8898
2512	11309	6862	3	24	40	12593	16652	17631	3277	16713	15822	16246	17156	14112	14306	15800	11712	16698	14715	17011	21659	18050	6551	7453	4214	2653	1099	5001	18326	19441	14763	18197	15991	18672
2513	2714	14246	1	20	35	12595	5256	12458	13002	22474	2743	2765	7254	5285	2424	2920	8894	8957	11263	8394	9092	4957	11869	8137	11742	22087	15258	12625	27695	19679	16722	22302	17639	22332
2514	8133	17797	2	15	25	12600	4603	2092	14008	10712	5735	11552	5955	5302	7301	6293	2633	2023	5680	3563	4552	4258	10121	8457	11034	17344	15811	11146	13478	13892	9038	13136	10540	17194
2515	12803	11187	3	19	35	12604	12051	14863	4789	11110	12008	15862	18310	9752	15141	12702	9368	14196	7685	15197	13732	15276	3168	7793	4853	6146	6060	5902	12980	11120	8830	12518	12560	13492
2516	18876	16154	4	8	45	12607	22050	18087	16410	4434	21531	20293	23933	17654	22962	20324	16190	17303	12111	16348	21982	20220	11339	18096	15907	18521	13397	18536	3359	2897	6954	4755	6326	3312
2517	19168	16939	4	9	45	12608	17525	14198	16649	3522	18784	25620	24862	15466	19880	19958	14467	17163	12084	20083	19746	22255	14509	20172	18312	14684	19392	19568	2367	2696	6747	3826	5182	2427
2518	13828	10874	3	14	45	12611	14257	14996	5833	11193	16212	13243	18287	12503	16077	13647	9678	14178	7552	14571	15903	15040	4984	9000	5545	6286	5654	8731	12870	11973	11461	12808	9048	13083
2519	6345	14658	1	13	45	12621	1172	6742	9084	13062	3334	6705	5978	744	4881	2274	3406	6622	9218	6311	6362	3202	7325	6468	9451	17341	10723	7801	22163	15541	12678	18886	11758	18981
2520	19959	14743	4	23	40	12626	23185	19280	13813	7703	24973	24432	19640	19515	27830	18360	15737	18489	10796	17427	18688	21447	14610	17091	16087	17228	17805	18147	6077	5574	10895	7676	7345	6637
2521	5696	17535	1	5	40	12632	3031	4050	13757	18012	3728	8867	2257	5109	4187	5976	4140	3767	8039	3076	2299	1361	11993	10651	11356	19286	15844	13920	18194	17303	13547	17720	14296	19603
2522	9649	19488	2	7	25	12639	7499	1916	12322	10507	9803	15742	7437	7828	11595	10070	5947	2200	5647	4674	5418	7934	11016	13267	16792	16951	16631	13945	11686	10115	6418	8882	8544	13412
2523	5359	16854	1	15	40	12643	2073	6184	12942	18908	2872	7238	2671	4369	2552	4394	5068	5195	9715	4854	2956	617	10517	8257	15228	20654	17933	12371	20753	15231	13786	15856	14086	16772
2524	7191	8940	3	7	30	12643	9582	17534	4183	20241	10205	7524	14976	7796	11777	6402	11729	13107	13030	15641	15560	9388	5532	2623	5084	8978	6807	2097	22145	22074	15545	18792	20164	21038
2525	11787	8797	3	13	25	12652	14857	14185	2032	14728	17001	13633	17926	10984	17071	13382	10640	14450	9250	18253	15379	14882	4074	5999	2168	4134	1412	5357	20408	12683	15155	18485	12970	17704
2526	7634	12083	1	5	35	12653	6061	10287	5310	15781	8290	7543	9188	4354	8212	4726	5028	11121	7010	12766	11563	6825	5373	2262	4654	11277	9398	3752	20677	17818	11192	18246	16098	18072
2527	4195	14021	1	23	30	12654	2572	8819	11085	16544	1811	3276	6409	4527	2395	1053	6657	9362	10915	8104	8221	3555	10963	8361	11144	17862	14527	7852	25820	23212	14248	21407	15751	20595
2528	11801	12106	3	24	40	12659	10422	11029	4223	13192	11865	14901	14357	8723	13718	8708	8312	11416	6829	14925	13539	10768	1792	5927	4215	7036	6654	6131	15761	9899	9917	12126	10851	12324
2529	5591	16017	2	11	40	12662	1387	6102	11021	14222	2683	5483	4043	2994	2873	3369	4610	5784	9780	5174	4287	674	10365	7193	11503	20346	16446	9499	18008	20282	13404	17441	16764	22073
2530	7672	11924	3	18	45	12672	5178	12366	4937	13376	6316	7149	11220	3642	8871	4654	5108	11930	7102	9622	11433	7430	4583	1875	5664	12400	8225	4200	18645	13850	13938	14598	16873	15832
2531	6106	17819	1	19	25	12678	3447	3677	13809	16171	4844	7860	2785	4641	4968	6628	4105	3952	7839	2579	1548	2372	12945	10963	15854	18268	18361	14176	21377	17701	11712	13524	13327	18835
2532	9357	17694	2	4	40	12682	7257	2452	12146	10835	9493	9994	7253	5713	9993	8222	2671	2044	4652	5507	5986	6175	8428	10890	10468	17274	17437	10199	14493	11271	5925	9668	8082	12432
2533	16923	14950	4	13	30	12691	16614	14145	11770	4785	15939	21432	20238	16150	19116	20233	11547	11348	7585	17736	18034	14689	9274	15676	13012	14727	11503	16948	6991	4203	7100	5321	5571	4960
2534	6434	18740	2	15	30	12699	4908	2492	14693	17204	6315	9935	3141	6807	5472	6650	5958	2940	9572	1369	1323	4004	13894	11940	17189	22820	20630	16351	19179	17163	11319	14344	13233	15269
2535	11052	10751	3	9	35	12702	9434	11760	2124	13217	11025	12987	16117	6963	14925	9403	9500	13723	7167	12327	16452	12118	1560	3708	2350	5887	5059	4583	18880	14937	11689	11784	11979	15173
2536	11602	17740	2	9	40	12712	9002	4650	10633	8158	13244	13566	9166	9275	10470	11038	5117	5817	2350	8694	8452	10761	8005	11318	10476	13982	13252	13413	11783	9597	3290	7288	4934	11843
2537	14420	15179	4	20	25	12714	13776	12282	9700	6197	14817	15866	15756	11194	17967	12175	8537	10027	3852	14191	13613	15256	7959	10004	9292	13840	13093	13143	9631	6576	4195	5227	4784	7664
2538	6788	15910	1	17	45	12724	1912	6142	11808	12270	4078	7678	5181	1857	4685	3783	2715	5532	6362	5772	4486	2685	8179	7469	8984	14522	13845	11039	17902	17639	12288	15954	13501	16017
2539	4961	17112	2	18	35	12726	3460	5373	15995	14708	2440	7448	1728	4453	3129	4609	6255	5926	8624	3777	2844	1063	9601	9029	12764	18913	15983	14033	20547	19884	15313	16546	15535	23351
2540	19779	17891	4	23	35	12730	18395	17754	20491	4351	19433	29895	22516	20404	21530	18730	17268	17391	11148	17067	22496	18877	15648	18303	19835	21101	17370	22216	1844	3741	9281	4667	5501	1839
2541	17705	19559	4	10	45	12731	16292	13846	20492	2896	18719	19843	21149	17208	19452	17420	12873	12649	8899	15989	15208	21523	16973	20256	20541	20858	17804	17655	2245	2845	5957	1933	4208	2576
2542	8163	19223	2	23	35	12741	6286	195	15930	12373	8162	11717	5247	6084	6872	8073	4539	447	5573	2094	3389	6445	11598	10662	14255	17694	17530	14077	18351	14994	9153	14279	11258	17454
2543	5053	12169	1	7	35	12748	3904	11811	9346	17744	4332	3058	8389	4483	6516	2222	8684	9786	9265	12593	9240	5868	9613	4645	8298	15920	12909	6887	25190	17226	18033	20419	18421	24332
2544	10105	10955	3	11	30	12754	8648	12728	2165	12530	9899	10309	14345	6911	10761	7606	6204	13123	6895	14565	15609	9820	1562	2552	2726	9230	5654	3555	17076	16548	10909	15332	12423	19149
2545	12444	10403	3	13	40	12757	12030	14989	3499	13129	15699	14166	16493	10647	17487	10059	11294	12831	9522	17957	18693	15075	2538	6354	3232	6009	4087	6540	13320	10813	11238	12839	12828	14040
2546	13966	19515	4	18	40	12764	11220	9369	15945	4835	14262	21692	14755	12002	18333	17744	10426	8032	6422	10238	14294	15055	12070	15954	14852	20076	18180	16998	8047	6325	2203	4431	2752	6020
2547	8878	17973	2	10	40	12765	7008	1996	14264	10791	9211	11621	5960	4942	8295	7378	3014	1791	4641	4299	4649	5621	9317	10349	14022	18483	14068	14547	12475	12107	8341	13105	10990	16464
2548	14908	14993	4	9	40	12772	12546	12589	8968	6004	14773	20481	17651	12005	15695	16339	7960	11962	5154	13513	12385	12909	7942	12419	10540	13452	9655	10478	9115	5774	4655	5723	4224	6561
2549	6381	17860	1	22	30	12779	3835	2919	12796	13398	4348	7706	2845	5189	5306	6593	4431	3557	9305	2279	2270	2664	10569	11534	14080	17384	17467	12217	16390	13966	11292	14126	15336	15513
2550	9342	8340	3	23	50	12784	11430	13313	1967	20199	12128	9458	13432	9070	13115	9857	12017	12936	11377	14370	19150	15190	4486	4695	2154	5644	3706	1690	21933	15880	14605	15882	17185	17799
2551	17816	17418	4	10	40	12788	16151	14712	18356	2187	18193	23796	19304	18007	24042	21509	15382	14933	8685	14497	19115	18351	15324	16587	16938	16969	17655	19049	3273	444	4991	1680	4018	1959
2552	10820	15824	2	16	30	12795	8301	5738	9620	7650	11229	10545	8578	5616	9311	8988	2818	6274	1067	8255	9466	6882	6131	8574	10349	12839	13449	8921	13109	10186	5596	11131	7890	12172
2553	14983	18338	4	16	35	12798	11687	9453	16720	2458	15019	17500	13307	12645	15412	16108	10107	8115	5414	12975	13099	14031	10563	14741	17088	18940	14452	14329	6739	3904	1160	2812	847	5869
2554	16075	16573	4	21	45	12808	12825	10677	14104	2527	15712	17691	19880	12739	17769	14086	11521	10410	6714	13260	13780	17726	11131	15128	12655	15489	12914	15018	4676	2233	3905	3172	2214	4439
2555	9061	15473	1	13	30	12808	5329	6513	7716	12860	6954	9313	8467	2998	7374	6313	922	4440	3564	7554	6577	5282	5749	7044	8208	15921	13902	9555	13673	12098	7545	10775	11833	13054
2556	14743	17379	4	6	35	12811	12829	9184	12194	3417	15838	19587	14820	10818	13574	17418	9207	9254	5329	11307	14408	15306	10116	13763	15306	15298	13222	14419	6953	3993	1135	3136	1726	5355
2557	8428	15123	1	20	45	12817	4096	5802	7440	12000	6664	7906	7431	2751	8110	4688	1181	4803	5289	6236	7557	5302	6663	6598	7376	13691	12387	9772	18412	12416	8541	13603	11624	17917
2558	2372	13065	1	14	25	12823	5746	12995	11354	20465	4905	1430	7529	5878	4245	3559	11490	12124	14502	10653	9583	6843	13721	9329	13863	17661	13013	10330	27235	22686	18848	21242	20940	29144
2559	10934	12791	3	22	25	12829	8212	9241	4522	13168	10689	12342	13951	6225	11951	8529	5809	9765	5673	12401	12724	11015	1604	5088	4636	10539	8601	5285	14757	13702	8411	13668	9582	11725
2560	10664	7332	3	5	45	12837	14919	15978	2957	16047	17169	15232	16791	13119	16635	11206	14753	14627	14515	18883	21536	13700	5454	5690	3370	4622	1665	3727	18586	19022	17745	18451	15263	18698
2561	8438	11522	3	13	40	12842	5884	12489	4533	14827	7779	7758	10130	4970	9602	5065	6253	9610	9201	10545	11028	9693	3504	1272	3534	11497	7643	2842	19164	13340	12701	14266	16404	18892
2562	18205	17274	4	14	50	12846	17249	14235	18470	2271	23676	21768	21040	19418	22175	18716	13730	13100	10052	19089	20147	17199	11373	15516	19126	19171	16305	19418	2906	1115	5232	2973	3456	1726
2563	6954	16497	2	13	45	12850	2468	4467	12791	12071	5270	8294	4610	2480	4378	5003	2231	4021	7207	4682	4550	2586	10059	9774	11539	19341	16320	9247	15760	15135	8921	17175	12542	17653
2564	2657	13500	1	13	40	12856	6012	12684	12660	20007	3174	1590	8042	6812	3577	3259	8560	9823	12462	9410	9872	6547	12183	9166	11169	15483	16349	9286	24765	20386	21006	18805	21048	24376
2565	12497	6093	3	20	40	12863	17476	17700	4891	19540	19670	19305	19731	16010	17244	15384	13028	22143	14615	23648	22806	15524	9563	7972	4735	1566	2295	7983	23359	20480	16741	18472	15382	19655
2566	4918	15661	1	23	30	12866	1493	6394	13918	19245	1341	4909	4548	3670	2124	2405	5902	6764	8617	5066	4426	1259	11266	9333	10141	17116	12972	11778	24067	15485	14063	20802	16633	23365
2567	8086	17904	2	14	25	12873	5919	2287	14085	12801	7483	12411	5053	4678	6823	8526	2930	1636	5085	3174	4233	4971	9803	11006	13803	18641	15740	13540	17224	14947	9495	14204	10017	16041
2568	13828	6256	3	4	50	12879	16461	20956	7639	14783	22348	20253	20403	17869	17610	14215	16077	20914	14029	19351	24999	21053	9337	11204	7991	570	3084	8186	19008	18667	19660	18715	15415	17576
2569	11839	8486	3	20	25	12879	14228	16878	2184	14794	16829	12736	15422	9710	16917	13759	10993	18689	10135	16462	16859	14560	5069	5880	2484	3266	1196	4768	16749	16553	14771	16872	12501	17065
2570	5150	18794	2	10	30	12885	6016	4534	16540	19137	4651	10912	1352	6452	5701	6139	5886	4391	11413	2070	625	3561	11204	10430	16856	18955	16607	13331	16904	16459	12620	16188	14789	21038
2571	18195	16868	4	6	25	12885	17831	12468	15195	3248	22831	20451	21534	14375	20010	22267	11586	12936	8097	19680	19199	20371	14249	18480	16547	16203	16760	18977	3249	1265	6915	3120	4555	2766
2572	9225	11604	3	21	40	12887	7463	12694	3234	14372	10768	10411	11608	6485	11123	7469	5492	10707	7058	10304	10723	8245	2278	2195	3546	9634	7750	3789	17821	13150	12715	14024	15152	16234
2573	10643	9876	3	17	45	12896	11596	16127	635	13887	10472	12465	17812	7541	11129	11505	9810	14821	10035	16332	16027	10922	2839	3603	1141	6740	2963	2838	16504	16653	10791	14502	13463	15148
2574	5521	14844	1	5	25	12897	650	6373	11984	13992	2442	5155	5974	2118	2684	1879	4105	6548	7837	6265	6351	2246	10030	7853	8963	14254	12087	9517	21493	20723	11444	15954	14030	16907
2575	11523	17814	2	15	50	12907	9231	6017	12195	7121	12501	15172	11871	8076	12864	12110	5238	4141	2303	7281	8011	8047	8403	11440	11484	18478	16821	14517	10799	9376	4038	8198	4919	11479
2576	10304	19600	2	22	50	12914	10325	3072	17231	9352	10271	13786	7361	7354	12801	11189	5160	2845	5654	5479	7962	7205	11096	14400	13818	22516	18899	16183	14521	10868	5988	9878	6937	10871
